step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,vertical_vel,metric_model,ship_type,c,k,phi,phase_error,lock_quality,omega_drive,omega_0,drive_power,energy,metric_g00,metric_det,metric_signature_valid,christoffel_norm,invariant_error,coordinate_time,proper_time,beta_x,beta_y,beta_z,lapse_alpha,drive_authority,drive_phase_rad,drive_frequency_hz,drive_omega_rad_s,drive_coherence,drive_lock_quality,mode_count,bubble_radius,wall_thickness,einstein_tensor_norm,stress_energy_density,instantaneous_stress_energy_density,cycle_avg_stress_energy_density,cockpit_curvature_norm,bubble_wall_curvature_norm,cockpit_tidal_stress,bubble_wall_tidal_stress,phase_cancellation_score,phase_confinement_score,negative_energy_flag,nec_violation_flag,negative_energy_instant,negative_energy_cycle_avg,nec_violation_instant,nec_violation_cycle_avg,curvature_scalar,geodesic_accel_diagnostic_x,geodesic_accel_diagnostic_y,geodesic_accel_diagnostic_z,metric_derivative_step_m,craft_rest_energy_j,craft_coordinate_energy_j,craft_kinetic_energy_j,craft_energy_delta_j,conserved_energy_j,conserved_energy_error_j,drive_energy_available_j,drive_energy_spent_j,drive_power_w,drive_power_requested_w,drive_power_actual_w,requested_drive_authority,actual_drive_authority,estimated_metric_energy_j,estimated_field_energy_delta_j,estimated_positive_energy_j,estimated_negative_energy_j,estimated_stress_energy_cost_j,positive_energy_j,negative_energy_j,net_stress_energy_j,absolute_stress_energy_j,unfunded_energy_debt_j,conservation_error_j,conservation_error_ratio,stress_energy_conservation_residual,stress_energy_conservation_valid,power_clamped,metric_unfunded,metric_valid,power_source_type,resonator_substrate_type,exotic_stress_source_type,source_available_energy_j,source_max_power_w,usable_power_w,conversion_efficiency,waste_heat_w,radiation_loss_w,source_mass_kg,depletion_rate,stability_risk,physical_plausibility_rating,resonator_coherence_multiplier,resonator_phase_stability,resonator_coupling_efficiency,resonator_max_safe_authority,moscovium_metastable,moscovium_stabilization_required,exotic_negative_energy_capacity_j,exotic_stress_shaping_authority
67,1.1166689,0,0,6371991.745874268,0,0,-12.83031219884509,991.7458742680028,-12.83031219884509,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080013,-1.000000002783997,1,1.236292045660435e-15,16,1.133335600000001,1.133335599216149,0,-0,6.208390742414669e-17,0.9999999993040006,5.695346380750547e-11,28.48383036009426,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704234092e-15,-4.276982211347999e+27,-4.276982211347999e+27,-4.276982211668074e+27,1.221245323387821e-15,1.387778776284902e-15,1.958998761919821e-15,2.287086131561542e-15,0.9968025200152505,0.5319148935646032,1,1,1,1,1,1,-1.554312229536701e-15,-0,-0,-19.956369383761,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,-1078325313536,9.988666644e+17,1133335600000000,1000000000000000,3.082901971945141e+35,1000000000000000,1,5.695346380750547e-11,-1.749548944630635e+32,-3.483984671733816e+19,3.499097889152293e+31,-2.099458733545864e+32,2.449368522461094e+32,3.499097889152293e+31,-2.099458733545864e+32,-1.749548944630635e+32,2.449368522461094e+32,0,-3.484098005293816e+19,-1,949666658379.2701,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
68,1.1333356,0,0,6371991.529263571,0,0,-13.16291923852101,991.5292635709047,-13.16291923852101,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080008,-1.000000002783999,1,1.236292062486005e-15,0,1.150002300000001,1.150002299204548,0,-0,5.422167604448978e-16,0.9999999993040004,5.693468105351561e-11,28.90271021833094,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349726597715e-15,4.276982211277002e+27,4.276982211277002e+27,4.276982211006625e+27,1.38777877644627e-15,1.387778775662576e-15,1.842996730016419e-15,1.843012593705583e-15,0.9973340126062642,0.4999999999624434,0,0,0,0,0,0,1.554312229509965e-15,-0,-0,-19.956378278968,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,-16384,1.078506213733542e+20,-1078325329920,9.988499977e+17,1150002300000000,1000000000000000,3.084936406484427e+35,1000000000000000,1,5.693468105351561e-11,-1.749548944630922e+32,-2.871495122411428e+19,3.499097889149885e+31,-2.099458733545911e+32,2.449368522460899e+32,3.499097889149885e+31,-2.099458733545911e+32,-1.749548944630922e+32,2.449368522460899e+32,0,-2.871610122641428e+19,-1,204337764.5029953,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
69,1.1500023,0,0,6371991.307109413,0,0,-13.49552616411215,991.3071094127372,-13.49552616411215,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080008,-1.000000002783999,1,1.236292041020512e-15,0,1.166669000000001,1.166668999192946,0,-0,1.611836707798465e-16,0.9999999993040004,6.46521865414821e-12,29.32159007656762,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349705918066e-15,4.276982211321467e+27,4.276982211321467e+27,4.276982211302093e+27,1.387778776452872e-15,1.360023200918491e-15,1.842996715905267e-15,2.251419975931353e-15,0.9973340126058742,0.494949494929126,0,0,0,0,0,0,1.554312229526434e-15,-0,-0,-19.95637525860596,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,0,1.078506213733542e+20,-1078325329920,9.98833331e+17,1166669000000000,1000000000000000,2.392398741760917e+37,1000000000000000,1,6.46521865414821e-12,2.099458733533184e+32,3.849007678164106e+32,2.099458733547119e+32,-1.39355671973179e+21,2.099458733561055e+32,2.099458733547119e+32,-1.39355671973179e+21,2.099458733533184e+32,2.099458733561055e+32,0,3.849007678164106e+32,1,726444406407.6464,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
70,1.166669,0,0,6371991.079876062,0,0,-13.7308454194325,991.0798760615289,-13.7308454194325,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080008,-1.000000002783999,1,1.236292038516766e-15,16,1.183335700000001,1.183335699181345,0,-0,1.100990432583681e-16,0.9999999993040004,2.46592398362753e-12,29.74046993480431,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704851794e-15,4.276982211327426e+27,4.276982211327426e+27,4.27698221132586e+27,1.387778776452285e-15,1.387778776489192e-15,1.898507866407058e-15,2.28708657726633e-15,0.9973340126058435,0.5000000000006984,0,0,0,0,0,0,1.554312229528315e-15,-0,-0,-19.95637463318906,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,0,1.078506213733542e+20,-1078325329920,9.988166643e+17,1183335700000000,1000000000000000,1.644525571141382e+38,1000000000000000,1,2.46592398362753e-12,2.099458733532923e+32,-2.604882024471095e+19,2.099458733547189e+32,-1.426596483173082e+21,2.099458733561455e+32,2.099458733547189e+32,-1.426596483173082e+21,2.099458733532923e+32,2.099458733561455e+32,0,-2.605000358041095e+19,-1,118712296630.3465,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
71,1.1833357,0,0,6371990.849642315,0,0,-13.89714887580334,990.8496423149481,-13.89714887580334,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080008,-1.000000002783999,1,1.922962720550524e-16,16,1.200002400000001,1.200002399169744,0,0,8.982377205525319e-17,0.9999999993040004,1.376270426770966e-12,30.15934979304098,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704541612e-15,4.276982211329788e+27,4.276982211329788e+27,4.276982211332398e+27,1.387778776453193e-15,1.387778776472885e-15,1.898507866194823e-15,2.287086358438578e-15,0.9973340126058344,0.4999999999988474,0,0,0,0,0,0,1.554312229529017e-15,-0,-0,-9.97818742964156,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,0,1.078506213733542e+20,-1078325329920,9.987999976e+17,1200002400000000,1000000000000000,5.279495745567399e+38,1000000000000000,1,1.376270426770966e-12,2.099458733532731e+32,-1.920334881110779e+19,2.099458733547239e+32,-1.450770655165352e+21,2.099458733561747e+32,2.099458733547239e+32,-1.450770655165352e+21,2.099458733532731e+32,2.099458733561747e+32,0,-1.92045488135078e+19,-1,40285381.33653778,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
72,1.2000024,0,0,6371990.616636839,0,0,-14.06345232873368,990.616636838764,-14.06345232873368,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,1.922962708879394e-16,16,1.216669100000001,1.216669099158142,0,0,7.833525163368615e-17,0.9999999993040003,9.413087165590942e-13,30.57822965127767,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092490446781e-16,-9735556865701696,-9735556865701696,-5832553979969261,3.885780580005295e-16,3.885780580176436e-16,5.961187113807183e-16,3.185646373889187e-16,0.99946566289237,0.499999999999226,1,0,1,1,0,0,-2.220446049254783e-16,-0,-0,-9.978187251758087,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,0,1.078506213733542e+20,-1078325329920,9.987833309e+17,1216669100000000,1000000000000000,1.128589068583986e+39,1000000000000000,1,9.413087165590942e-13,2.099458733532595e+32,-1.361888527316838e+19,2.099458733547275e+32,-1.468044901335309e+21,2.099458733561956e+32,2.099458733547275e+32,-1.468044901335309e+21,2.099458733532595e+32,2.099458733561956e+32,0,-1.362010194226838e+19,-1,15115366.30191603,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
73,1.2166691,0,0,6371990.380859632,0,0,-14.22975577929402,990.380859632045,-14.22975577929402,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,1.922962700513195e-16,-16,1.233335800000001,1.233335799146541,0,0,7.042452946404819e-17,0.9999999993040003,7.381703691023995e-13,30.99710950951435,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092484676103e-16,-8837800833300310,-8837800833300310,-4618501611426104,3.885780580007115e-16,5.551115111339517e-16,3.18562954974257e-16,5.356291320023378e-16,0.999465662892376,0.5882352939886502,1,0,1,1,0,0,-2.220446049252254e-16,-0,-0,-9.978187121522321,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,16384,1.078506213733542e+20,-1078325313536,9.987666642e+17,1233335800000000,1000000000000000,1.835214295842425e+39,1000000000000000,1,7.381703691023995e-13,-3.49909788935731e+31,-2.449368522468326e+32,1.412744172139884e+21,-3.499097889498584e+31,3.499097889639859e+31,1.412744172139884e+21,-3.499097889498584e+31,-3.49909788935731e+31,3.499097889639859e+31,0,-2.449368522468326e+32,-1,59366178838.51949,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
74,1.2333358,0,0,6371990.142358093,0,0,-14.3652928191551,990.1423580925912,-14.3652928191551,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,1.922962693594743e-16,-16,1.250002500000001,1.25000249913494,0,0,6.420180404268361e-17,0.9999999993040003,6.43864634437903e-13,31.41598936775103,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.57009248057462e-16,-8117420883524804,-8117420883524804,-4058651090716666,3.885780580006331e-16,3.885780580006315e-16,3.185629547966174e-16,6.516310212450127e-16,0.9994656628923756,0.4999999999999983,1,0,1,1,0,0,-2.220446049250313e-16,-0,-0,-9.978187013823501,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,-1078325313536,9.987499975e+17,1250002500000000,1000000000000000,2.412186360786951e+39,1000000000000000,1,6.43864634437903e-13,-3.499097889358689e+31,-1.379452565863583e+19,1.429384938495225e+21,-3.499097889501628e+31,3.499097889644566e+31,1.429384938495225e+21,-3.499097889501628e+31,-3.499097889358689e+31,3.499097889644566e+31,0,-1.379577566113581e+19,-0.9999999999999977,30476341.47479672,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
75,1.2500025,0,0,6371989.902936063,0,0,-14.36529281835881,989.9029360627756,-14.36529281835881,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,4.617248104824269e-21,-16,1.266669200000001,1.266669199123338,0,0,5.877052174113754e-17,0.9999999993040003,6.160330807732924e-13,31.83486922598771,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092477358159e-16,-7425636392639228,-7425636392639228,-3880609508520316,5.551115110760302e-16,3.885780580041927e-16,5.35627814912764e-16,6.516308333148195e-16,0.9999999999999993,0.4117647060385168,1,0,1,1,0,0,-2.220446049248667e-16,-0,-0,1.453989187554013e-11,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,-1078325313536,9.987333308e+17,1266669200000000,1000000000000000,2.63506863389479e+39,1000000000000000,1,6.160330807732924e-13,-3.499097889359813e+31,-1.123648107028939e+19,1.442983895017635e+21,-3.499097889504112e+31,3.49909788964841e+31,1.442983895017635e+21,-3.499097889504112e+31,-3.499097889359813e+31,3.49909788964841e+31,0,-1.123774773948939e+19,-1,118724120769.3514,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
76,1.2666692,0,0,6371989.663514033,0,0,-14.36529281600635,989.6635140329599,-14.36529281600634,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,4.209511689078013e-21,-16,1.283335900000002,1.283335899111737,0,0,5.358065476824413e-17,0.9999999993040003,6.438838960014567e-13,32.2537490842244,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,2.074608452323005e-20,-6769898372890471,-6769898372890471,-4056059360277732,3.885856919216718e-16,2.223343448631557e-16,2.513482381208751e-16,3.67749305594373e-16,0.9999999999999996,0.3636366085280662,1,1,1,1,1,1,3.142624660428221e-28,-0,-0,9.839675247433626e-08,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,-1078325313536,9.987166641e+17,1283335900000000,1000000000000000,2.412042043507933e+39,1000000000000000,1,6.438838960014567e-13,-3.499097889359814e+31,-1.351079888211149e+16,1.44300480511791e+21,-3.499097889504115e+31,3.499097889648415e+31,1.44300480511791e+21,-3.499097889504115e+31,-3.499097889359814e+31,3.499097889648415e+31,0,-1.479413478211149e+16,-1,7820323.09676569,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
77,1.2833359,0,0,6371989.424092003,0,0,-14.3652928120327,989.4240920031443,-14.3652928120327,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,3.784887990533858e-21,-16,1.300002600000002,1.300002599100136,0,0,4.81758345557434e-17,0.9999999993040003,7.382134862039897e-13,32.67262894246108,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092471953107e-16,-6087001094542120,-6087001094542120,-4650290674780660,3.885780580008192e-16,3.88578058135646e-16,3.185629544360382e-16,5.961193632786503e-16,0.9994656628923698,0.500000000028177,1,1,1,1,1,1,2.220446049254924e-16,-0,-0,2.061002299588042e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,-1078325313536,9.986999974e+17,1300002600000000,1000000000000000,1.834999922055301e+39,1000000000000000,1,7.382134862039897e-13,3.499097889120778e+31,6.998195778480592e+31,3.499097889332983e+31,-2.122050890256028e+21,3.499097889545188e+31,3.499097889332983e+31,-2.122050890256028e+21,3.499097889120778e+31,3.499097889545188e+31,0,6.998195778480592e+31,1,3011504.171799359,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
78,1.3000026,0,0,6371989.184669973,0,0,-14.36529280621353,989.1846699733287,-14.36529280621353,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,3.301788323554416e-21,-16,1.316669300000002,1.316669299088534,-0,0,4.202669788481571e-17,0.9999999993040003,9.414186529460305e-13,33.09150880069776,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092469306098e-16,-5310059665387392,-5310059665387392,-5930361507441146,3.885780580008814e-16,3.885780579873228e-16,3.185629543152132e-16,6.516303583054482e-16,0.99946566289237,0.5000000000009154,1,1,1,1,1,1,2.220446049256462e-16,-0,-0,3.363536672955956e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,-1078325313536,9.986833307e+17,1316669300000000,1000000000000000,1.128325496665821e+39,1000000000000000,1,9.414186529460305e-13,-1.194636759101052e+21,-3.499097889240242e+31,3.499097889332993e+31,-3.499097889452457e+31,6.998195778785449e+31,3.499097889332993e+31,-3.499097889452457e+31,-1.194636759101052e+21,6.998195778785449e+31,0,-3.499097889240242e+31,-1,59349401661.42314,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
79,1.3166693,0,0,6371988.944186926,0,0,-14.51080835651908,988.9441869258881,-14.51080835651908,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,1.922962658700278e-16,-16,1.333336000000002,1.333335999076933,-0,0,3.431066105184122e-17,0.9999999993040003,1.376534052021135e-12,33.51038865893445,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092466486454e-16,-4375705562889753,-4375705562889753,-8752352907917762,3.885780580016063e-16,3.885780579836903e-16,5.961187103442618e-16,6.516301925370509e-16,0.9994656628923815,0.5000000000034416,1,1,1,1,1,1,2.220446049258177e-16,-0,-0,5.142758216534756e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,-1078325313536,9.98666664e+17,1333336000000000,1000000000000000,5.277473746751755e+38,1000000000000000,1,1.376534052021135e-12,-1.194935728604313e+21,-2.989695032612618e+17,3.499097889333012e+31,-3.499097889452506e+31,6.998195778785518e+31,3.499097889333012e+31,-3.499097889452506e+31,-1.194935728604313e+21,6.998195778785518e+31,0,-3.003028392612618e+17,-1,59366183213.33197,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
80,1.333336,0,0,6371988.700953769,0,0,-14.67711179298961,988.7009537685663,-14.67711179298961,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,1.922962652380641e-16,-16,1.350002700000002,1.350002699065332,-0,0,2.34837955436348e-17,0.9999999993040003,2.466845278763992e-12,33.92926851717113,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.570092463494429e-16,-3023176055038887,-3023176055038887,-1.583260290207753e+16,3.885780580018224e-16,3.885780579800393e-16,5.961187102081384e-16,6.516300164366511e-16,0.9994656628923912,0.4999999999962665,1,1,1,1,1,1,2.220446049259987e-16,-0,-0,-9.978186112941781,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,-1078325313536,9.986499973e+17,1350002700000000,1000000000000000,1.643297435350454e+38,1000000000000000,1,2.466845278763992e-12,-1.207732682937909e+21,-1.279695433359609e+19,3.499097889334006e+31,-3.499097889454779e+31,6.998195778788784e+31,3.499097889334006e+31,-3.499097889454779e+31,-1.207732682937909e+21,6.998195778788784e+31,0,-1.279830433629609e+19,-1,118714539879.1324,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
81,1.3500027,0,0,6371988.454948881,0,0,-14.84341522448896,988.4549488807097,-14.84341522448896,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080004,-1.000000002783999,1,1.922962654811915e-16,-16,1.366669400000002,1.36666939905373,-0,0,7.049065914098754e-18,0.9999999993040002,6.474320027259012e-12,34.34814837540781,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349703935485e-15,-4.276982211341761e+27,-4.276982211341761e+27,-4.276982211382784e+27,1.387778776453874e-15,1.387778776420815e-15,1.842996714544184e-15,1.842996717530243e-15,0.997334012605823,0.4999999999940444,1,1,1,1,1,1,-1.554312229528936e-15,-0,-0,-9.978185486003715,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,-1078325313536,9.986333306e+17,1366669400000000,1000000000000000,2.385677168269789e+37,1000000000000000,1,6.474320027259012e-12,-3.499097889362745e+31,-3.499097889241972e+31,1.479284164025288e+21,-3.499097889510674e+31,3.499097889658602e+31,1.479284164025288e+21,-3.499097889510674e+31,-3.499097889362745e+31,3.499097889658602e+31,0,-3.499097889241972e+31,-1,237422040920.4433,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
82,1.3666694,0,0,6371988.206172263,0,0,-15.00971867237695,988.2061722632498,-15.00971867237695,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080004,-1.000000002783999,1,1.922962975168176e-16,-16,1.383336100000002,1.383336099042129,0,-0,6.239043858604681e-17,0.9999999993040002,5.722814088742042e-11,34.7670282336445,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704221092e-15,-4.276982211349026e+27,-4.276982211349026e+27,-4.276982211714947e+27,1.387778776457536e-15,1.387778776285404e-15,1.842996714782657e-15,2.28708613301943e-15,0.9973340126058179,0.4999999999689911,1,1,1,1,1,1,-1.554312229537967e-15,-0,-0,-9.978182447120183,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,-1078325313536,9.986166639e+17,1383336100000000,1000000000000000,3.053379072709319e+35,1000000000000000,1,5.722814088742042e-11,-1.749548944632664e+32,-1.39963915569639e+32,3.499097889135299e+31,-2.099458733546194e+32,2.449368522459724e+32,3.499097889135299e+31,-2.099458733546194e+32,-1.749548944632664e+32,2.449368522459724e+32,0,-1.39963915569639e+32,-1,18225057.16083411,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
83,1.3833361,0,0,6371987.954021065,0,0,-15.2866141690205,987.9540210654959,-15.2866141690205,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080004,-1.000000002783999,1,1.236292062814409e-15,0,1.400002800000002,1.400002799030527,0,-0,5.44547939906364e-16,0.9999999993040002,5.717755137968226e-11,35.18590809188117,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349725641592e-15,-4.27698221141338e+27,-4.27698221141338e+27,-4.276982211720572e+27,1.221245323406644e-15,1.387778775977795e-15,1.958998784089279e-15,2.287101894952394e-15,0.996802520015252,0.5319148936211128,1,1,1,1,1,1,-1.554312229553094e-15,-0,-0,-9.978191382749349,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,-1078325313536,9.985999972e+17,1400002800000000,1000000000000000,3.058784595539565e+35,1000000000000000,1,5.717755137968226e-11,-1.74954894463281e+32,-1.459166279268041e+19,3.499097889134077e+31,-2.099458733546218e+32,2.449368522459625e+32,3.499097889134077e+31,-2.099458733546218e+32,-1.74954894463281e+32,2.449368522459625e+32,0,-1.459306279548041e+19,-1,362301977.8919331,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
84,1.4000028,0,0,6371987.696471922,0,0,-15.6192210946455,987.6964719220996,-15.6192210946455,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080004,-1.000000002783999,1,1.236292041044692e-15,0,1.416669500000002,1.416669499018926,0,-0,1.613677059110273e-16,0.9999999993040002,6.472493421159342e-12,35.60478795011785,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349705824227e-15,-4.276982211362719e+27,-4.276982211362719e+27,-4.276982211384591e+27,1.221245323383353e-15,1.387778776374877e-15,1.958998763593737e-15,2.287087325177594e-15,0.9968025200152542,0.5319148935923129,1,1,1,1,1,1,-1.554312229533804e-15,-0,-0,-19.95637526023704,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,-1078325313536,9.985833305e+17,1416669500000000,1000000000000000,2.387023884929741e+37,1000000000000000,1,6.472493421159342e-12,-1.749548944632899e+32,-8.863084066665136e+18,3.499097889133317e+31,-2.099458733546231e+32,2.449368522459562e+32,3.499097889133317e+31,-2.099458733546231e+32,-1.749548944632899e+32,2.449368522459562e+32,0,-8.864500736165136e+18,-1,474829276790.2089,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
85,1.4166695,0,0,6371987.433379319,0,0,-15.95182800495365,987.4333793185651,-15.95182800495365,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079999,-1.000000002784001,1,1.23629203863948e-15,-16,1.433336200000002,1.433336199007325,0,-0,1.101292788647153e-16,0.999999999304,2.466579844775731e-12,36.02366780835454,4,25.13274122871834,0.9974999999999999,0.9974999999999999,1,20,5,1.005349704805156e-15,4.276982211325654e+27,4.276982211325654e+27,4.276982211323882e+27,1.38777877645352e-15,1.360072249019393e-15,1.842996715167688e-15,1.851196029457562e-15,0.9973340126058465,0.4949695725053015,0,0,0,0,0,0,1.554312229528071e-15,-0,-0,-19.95637463340821,0.5,1.078506214484181e+20,1.078506213733542e+20,167633.5404130318,0,1.078506213733542e+20,-1078325313536,9.985666638e+17,1433336200000000,1000000000000000,1.643651131958006e+38,1000000000000000,1,2.466579844775731e-12,-1.749548944633145e+32,-2.464369716097135e+19,3.499097889131252e+31,-2.09945873354627e+32,2.449368522459396e+32,3.499097889131252e+31,-2.09945873354627e+32,-1.749548944633145e+32,2.449368522459396e+32,0,-2.464513049717135e+19,-1,63117342.37733243,1,1,1,1,fusion,metastable_moscovium,,1e+18,1000000000000000,200000000000000,0.2,1000000000,100000000,5000,0,0.8,0.05,1.05,0.95,0.8,1,1,1,0,0
