step,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,altitude,vertical_vel,metric_model,ship_type,c,k,phi,phase_error,lock_quality,omega_drive,omega_0,drive_power,energy,metric_g00,metric_det,metric_signature_valid,christoffel_norm,invariant_error,coordinate_time,proper_time,beta_x,beta_y,beta_z,lapse_alpha,drive_authority,drive_phase_rad,drive_frequency_hz,drive_omega_rad_s,drive_coherence,drive_lock_quality,mode_count,bubble_radius,wall_thickness,einstein_tensor_norm,stress_energy_density,instantaneous_stress_energy_density,cycle_avg_stress_energy_density,cockpit_curvature_norm,bubble_wall_curvature_norm,cockpit_tidal_stress,bubble_wall_tidal_stress,phase_cancellation_score,phase_confinement_score,negative_energy_flag,nec_violation_flag,negative_energy_instant,negative_energy_cycle_avg,nec_violation_instant,nec_violation_cycle_avg,curvature_scalar,geodesic_accel_diagnostic_x,geodesic_accel_diagnostic_y,geodesic_accel_diagnostic_z,metric_derivative_step_m,craft_rest_energy_j,craft_coordinate_energy_j,craft_kinetic_energy_j,craft_energy_delta_j,conserved_energy_j,conserved_energy_error_j,drive_energy_available_j,drive_energy_spent_j,drive_power_w,drive_power_requested_w,drive_power_actual_w,requested_drive_authority,actual_drive_authority,estimated_metric_energy_j,estimated_field_energy_delta_j,estimated_positive_energy_j,estimated_negative_energy_j,estimated_stress_energy_cost_j,positive_energy_j,negative_energy_j,net_stress_energy_j,absolute_stress_energy_j,unfunded_energy_debt_j,conservation_error_j,conservation_error_ratio,stress_energy_conservation_residual,stress_energy_conservation_valid,power_clamped,metric_unfunded,metric_valid
65,1.0833355,0,0,6371992.162465258,0,0,-12.16509854779015,992.1624652575701,-12.16509854779015,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080013,-1.000000002783997,1,1.236292035423901e-15,0,1.1000022,1.10000219923186,-0,0,2.888845858887518e-17,0.9999999993040006,1.513756647888263e-12,27.6460706436209,4,25.13274122871834,1,1,1,30,8,1.005349703989704e-15,-4.276982211343826e+27,-4.276982211343826e+27,-4.276982211356459e+27,1.38777877645385e-15,1.554312229507237e-15,1.842996714578827e-15,1.782505824753747e-15,0.9973340126058234,0.5283018867775414,1,1,1,1,1,1,-1.554312229528906e-15,-0,-0,-9.978185928283986,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763332096,9.988999978e+17,1100002200000000,1000000000000000,4.364031464270134e+38,1000000000000000,1,1.513756647888263e-12,-7.372895976152237e+32,-1.228815996021996e+32,0,-7.372895976152237e+32,7.372895976152237e+32,0,-7.372895976152237e+32,-7.372895976152237e+32,7.372895976152237e+32,0,-1.228815996021996e+32,-1,474835558797.869,1,1,1,1
66,1.1000022,0,0,6371991.956941481,0,0,-12.49770542341367,991.9569414807484,-12.49770542341367,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080013,-1.000000002783997,1,1.236292035520466e-15,16,1.116668900000001,1.116668899220258,-0,0,8.660768778383897e-18,0.9999999993040006,3.967729633571612e-12,28.06495050185758,4,25.13274122871834,1,1,1,30,8,1.005349703936988e-15,-4.276982211341759e+27,-4.276982211341759e+27,-4.276982211382734e+27,1.221245323377549e-15,1.387778776646016e-15,1.958998761621229e-15,1.898507866635433e-15,0.9968025200152546,0.5319148936314848,1,1,1,1,1,1,-1.554312229528956e-15,-0,-0,-19.95637207481931,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763332096,9.988833311e+17,1116668900000000,1000000000000000,6.352078519095942e+37,1000000000000000,1,3.967729633571612e-12,-7.372895976152596e+32,-3.588468183088811e+19,0,-7.372895976152596e+32,7.372895976152596e+32,0,-7.372895976152596e+32,-7.372895976152596e+32,7.372895976152596e+32,0,-3.588579849978811e+19,-1,474838721550.9149,1,1,1,1
67,1.1166689,0,0,6371991.745874244,0,0,-12.83031231916601,991.7458742437884,-12.83031231916601,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080013,-1.000000002783997,1,1.236292047931933e-15,16,1.133335600000001,1.133335599208657,0,-0,7.792147026605336e-17,0.9999999993040006,3.565954476001079e-11,28.48383036009426,4,25.13274122871834,1,1,1,30,8,1.005349704349101e-15,-4.276982211349256e+27,-4.276982211349256e+27,-4.276982211725564e+27,1.221245323388569e-15,1.387778774730826e-15,1.958998761961628e-15,1.898507924921821e-15,0.9968025200152503,0.5319148932856338,1,1,1,1,1,1,-1.554312229538063e-15,-0,-0,-19.95636824929276,0.5,1.078506214484181e+20,1.078506213733542e+20,95790.59452173243,0,1.078506213733542e+20,537763332096,9.988666644e+17,1133335600000000,1000000000000000,7.864088837536032e+35,1000000000000000,1,3.565954476001079e-11,-7.372895976153848e+32,-1.252360984379188e+20,0,-7.372895976153848e+32,7.372895976153848e+32,0,-7.372895976153848e+32,-7.372895976153848e+32,7.372895976153848e+32,0,-1.252372317735188e+20,-1,726443362814.899,1,1,1,1
68,1.1333356,0,0,6371991.529263547,0,0,-13.16291939549012,991.5292635466903,-13.16291939549012,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080008,-1.000000002783999,1,1.236292069144046e-15,0,1.150002300000001,1.150002299197056,0,-0,6.802611687597133e-16,0.9999999993040004,3.563339407286435e-11,28.90271021833094,4,25.13274122871834,1,1,1,30,8,1.00534973520756e-15,4.276982211265852e+27,4.276982211265852e+27,4.276982210948252e+27,1.387778776444247e-15,1.221245322835506e-15,1.842996731892143e-15,1.903492917561595e-15,0.9973340126062867,0.4680851063741631,0,0,0,0,0,0,1.554312229506025e-15,-0,-0,-19.95637941141195,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,-16384,1.078506213733542e+20,537763315712,9.988499977e+17,1150002300000000,1000000000000000,7.875635690934794e+35,1000000000000000,1,3.563339407286435e-11,-7.372895976154485e+32,-6.36989131295283e+19,0,-7.372895976154485e+32,7.372895976154485e+32,0,-7.372895976154485e+32,-7.372895976154485e+32,7.372895976154485e+32,0,-6.37000631318283e+19,-1,300867896.4334797,1,1,1,1
69,1.1500023,0,0,6371991.307109389,0,0,-13.49552632793508,991.3071093885228,-13.49552632793508,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080008,-1.000000002783999,1,1.23629204200633e-15,0,1.166669000000001,1.166668999185454,0,-0,1.981761246565279e-16,0.9999999993040004,3.965437062107532e-12,29.32159007656762,4,25.13274122871834,1,1,1,30,8,1.005349706561519e-15,4.276982211318549e+27,4.276982211318549e+27,4.276982211296257e+27,1.387778776452561e-15,1.221245323288958e-15,1.842996716008397e-15,1.903488060786589e-15,0.9973340126058757,0.4680851064085184,0,0,0,0,0,0,1.55431222952584e-15,-0,-0,-19.95637558626888,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,0,1.078506213733542e+20,537763315712,9.98833331e+17,1166669000000000,1000000000000000,6.359425403345904e+37,1000000000000000,1,3.965437062107532e-12,6.14407998008435e+32,1.351697595623884e+33,7.372895976133678e+32,-1.228815996049328e+32,8.601711972183004e+32,7.372895976133678e+32,-1.228815996049328e+32,6.14407998008435e+32,8.601711972183004e+32,0,1.351697595623884e+33,1,474859268075.7191,1,1,1,1
70,1.166669,0,0,6371991.079876037,0,0,-13.73084558661286,991.0798760373145,-13.73084558661286,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080008,-1.000000002783999,1,1.236292038921586e-15,16,1.183335700000001,1.183335699173853,0,-0,1.354581338835234e-16,0.9999999993040004,1.513487300511774e-12,29.74046993480431,4,25.13274122871834,1,1,1,30,8,1.005349705150335e-15,4.276982211325401e+27,4.276982211325401e+27,4.2769822113236e+27,1.387778776452167e-15,1.22124532333908e-15,1.898507866455334e-15,1.903487820805006e-15,0.9973340126058442,0.4680851064023351,0,0,0,0,0,0,1.554312229528048e-15,-0,-0,-19.95637481797712,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,0,1.078506213733542e+20,537763315712,9.988166643e+17,1183335700000000,1000000000000000,4.365584889949881e+38,1000000000000000,1,1.513487300511774e-12,6.14407998008376e+32,-5.894311192302505e+19,7.372895976133763e+32,-1.228815996050001e+32,8.601711972183764e+32,7.372895976133763e+32,-1.228815996050001e+32,6.14407998008376e+32,8.601711972183764e+32,0,-5.894429525872505e+19,-1,809029890612.3047,1,1,1,1
71,1.1833357,0,0,6371990.849642291,0,0,-13.89714904494552,990.8496422907338,-13.89714904494552,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080008,-1.000000002783999,1,1.922962728239731e-16,16,1.200002400000001,1.200002399162251,0,0,1.105382776295306e-16,0.9999999993040004,8.448949897760161e-13,30.15934979304098,4,25.13274122871834,1,1,1,30,8,1.005349704739405e-15,4.27698221132812e+27,4.27698221132812e+27,4.276982211331124e+27,1.387778776453128e-15,1.221245323564975e-15,1.898507866226868e-15,1.958998901879852e-15,0.9973340126058349,0.4680851063907324,0,0,0,0,0,0,1.554312229528873e-15,-0,-0,-9.978187548219216,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,0,1.078506213733542e+20,537763315712,9.987999976e+17,1200002400000000,1000000000000000,1.400859341406035e+39,1000000000000000,1,8.448949897760161e-13,6.144079980083329e+32,-4.309044123468091e+19,7.372895976133816e+32,-1.228815996050486e+32,8.601711972184301e+32,7.372895976133816e+32,-1.228815996050486e+32,6.144079980083329e+32,8.601711972184301e+32,0,-4.309164123708091e+19,-1,69967802.94379307,1,1,1,1
72,1.2000024,0,0,6371990.616636815,0,0,-14.06345249904488,990.6166368145496,-14.06345249904488,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,1.922962713864076e-16,16,1.216669100000001,1.21666909915065,0,0,9.640982806536742e-17,0.9999999993040003,5.779279485152027e-13,30.57822965127767,4,25.13274122871834,1,1,1,30,8,1.570092500031586e-16,-1.120248238139398e+16,-1.120248238139398e+16,-6711414231861497,3.885780580005412e-16,2.220446050282278e-16,5.961187115548083e-16,3.235431311296377e-16,0.99946566289237,0.3636363639969257,1,0,1,1,0,0,-2.220446049255567e-16,-0,-0,-9.978187329354112,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,0,1.078506213733542e+20,537763315712,9.987833309e+17,1216669100000000,1000000000000000,2.994005578602085e+39,1000000000000000,1,5.779279485152027e-13,6.144079980083028e+32,-3.019213190189181e+19,7.372895976133859e+32,-1.228815996050832e+32,8.60171197218469e+32,7.372895976133859e+32,-1.228815996050832e+32,6.144079980083028e+32,8.60171197218469e+32,0,-3.01933485709918e+19,-1,118698803211.348,1,1,1,1
73,1.2166691,0,0,6371990.380859608,0,0,-14.22975595022751,990.3808596078306,-14.22975595022751,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,1.922962703568128e-16,-16,1.233335800000001,1.233335799139049,0,0,8.667713015772072e-17,0.9999999993040003,4.532259087649138e-13,30.99710950951435,4,25.13274122871834,1,1,1,30,8,1.570092492378219e-16,-1.016744721337713e+16,-1.016744721337713e+16,-5313359971055080,3.88578058000729e-16,2.220446049299281e-16,3.185629551141459e-16,2.680318971485014e-16,0.9994656628923763,0.363636364009541,1,0,1,1,0,0,-2.220446049252594e-16,-0,-0,-9.978187169078151,0.5,1.078506214484181e+20,1.078506213733542e+20,119738.2431521655,16384,1.078506213733542e+20,537763332096,9.987666642e+17,1233335800000000,1000000000000000,4.868223888344525e+39,1000000000000000,1,4.532259087649138e-13,1.228815995995931e+32,-4.915263984087097e+32,1.228815996034865e+32,-3.893413813813432e+21,1.228815996073799e+32,1.228815996034865e+32,-3.893413813813432e+21,1.228815995995931e+32,1.228815996073799e+32,0,-4.915263984087097e+32,-1,474826938296.3158,1,1,1,1
74,1.2333358,0,0,6371990.142358068,0,0,-14.36529299028057,990.1423580683768,-14.36529299028057,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,1.922962695053211e-16,-16,1.250002500000001,1.250002499127447,0,0,7.902016012028204e-17,0.9999999993040003,3.953327509350825e-13,31.41598936775103,4,25.13274122871834,1,1,1,30,8,1.570092486938766e-16,-9336671886787232,-9336671886787232,-4668291431714364,3.885780580006331e-16,2.220446049250306e-16,3.185629549121855e-16,2.68031838276695e-16,0.9994656628923756,0.3636363640044943,1,0,1,1,0,0,-2.220446049250313e-16,-0,-0,-9.978187036527318,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,537763332096,9.987499975e+17,1250002500000000,1000000000000000,6.398444555045135e+39,1000000000000000,1,3.953327509350825e-13,1.228815995995626e+32,-3.044433348102455e+19,1.22881599603502e+32,-3.93936051694723e+21,1.228815996074413e+32,1.22881599603502e+32,-3.93936051694723e+21,1.228815995995626e+32,1.228815996074413e+32,0,-3.044558348352454e+19,-0.9999999999999989,59349401618.02536,1,1,1,1
75,1.2500025,0,0,6371989.902936039,0,0,-14.36529298930049,989.9029360385612,-14.36529298930049,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,5.426685583688053e-21,-16,1.266669200000001,1.266669199115846,0,0,7.233579750669584e-17,0.9999999993040003,3.782468424246169e-13,31.83486922598771,4,25.13274122871834,1,1,1,30,8,1.57009248268046e-16,-8540360344179936,-8540360344179936,-4463175984287917,5.551115110760175e-16,3.885780580362807e-16,5.356278150129412e-16,5.961189388717207e-16,0.9999999999999993,0.4117647060561395,1,0,1,1,0,0,-2.220446049248379e-16,-0,-0,1.789652977137911e-11,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,537763332096,9.987333308e+17,1266669200000000,1000000000000000,6.989552599497808e+39,1000000000000000,1,3.782468424246169e-13,-2.631062698940094e+21,-1.228815996021937e+32,1.228815996035146e+32,-1.228815996061457e+32,2.457631992096602e+32,1.228815996035146e+32,-1.228815996061457e+32,-2.631062698940094e+21,2.457631992096602e+32,0,-1.228815996021937e+32,-1,132709397522.0634,1,1,1,1
76,1.2666692,0,0,6371989.663514009,0,0,-14.36529298640505,989.6635140087456,-14.36529298640505,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,4.94743304348197e-21,-16,1.283335900000002,1.283335899104245,0,0,6.594752452255675e-17,0.9999999993040003,3.953444023489126e-13,32.2537490842244,4,25.13274122871834,1,1,1,30,8,2.386027294480413e-20,-7786125843626903,-7786125843626903,-4664913248320454,3.88585938104871e-16,2.221864214699496e-16,2.513485977299903e-16,3.120288957077053e-16,0.9999999999999996,0.3636364815126339,1,1,1,1,1,1,3.693841230630959e-28,-0,-0,1.211076060619989e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,537763332096,9.987166641e+17,1283335900000000,1000000000000000,6.398067416396548e+39,1000000000000000,1,3.953444023489126e-13,-2.631101777527144e+21,-3.907858704996762e+16,1.228815996035146e+32,-1.228815996061457e+32,2.457631992096603e+32,1.228815996035146e+32,-1.228815996061457e+32,-2.631101777527144e+21,2.457631992096603e+32,0,-4.036192294996762e+16,-1,19248484.90433541,1,1,1,1
77,1.2833359,0,0,6371989.424091979,0,0,-14.36529298151435,989.4240919789299,-14.36529298151435,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,4.448286056097512e-21,-16,1.300002600000002,1.300002599092643,0,0,5.929406033524574e-17,0.9999999993040003,4.532538152306203e-13,32.67262894246108,4,25.13274122871834,1,1,1,30,8,1.570092475529361e-16,-7000581437048450,-7000581437048450,-5348244508986558,3.885780580008609e-16,5.551115110877389e-16,3.185629545112846e-16,5.911391125439337e-16,0.9994656628923698,0.5882352939650995,1,1,1,1,1,1,2.220446049255732e-16,-0,-0,2.536650252490774e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,537763332096,9.986999974e+17,1300002600000000,1000000000000000,4.867624441693715e+39,1000000000000000,1,4.532538152306203e-13,-2.631081345426886e+21,2.043210025821798e+16,1.228815996035146e+32,-1.228815996061457e+32,2.457631992096603e+32,1.228815996035146e+32,-1.228815996061457e+32,-2.631081345426886e+21,2.457631992096603e+32,0,1.913209765821798e+16,0.8803610853048761,32501097.15508251,1,1,1,1
78,1.3000026,0,0,6371989.184669949,0,0,-14.36529297435259,989.1846699491143,-14.36529297435259,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,3.880303040719828e-21,-16,1.316669300000002,1.316669299081042,-0,0,5.172302732722652e-17,0.9999999993040003,5.779882587901525e-13,33.09150880069776,4,25.13274122871834,1,1,1,30,8,1.570092472026804e-16,-6106763175750325,-6106763175750325,-6820055974599737,3.885780580009369e-16,5.55111511091575e-16,3.185629543724421e-16,5.911390770954227e-16,0.99946566289237,0.588235293962831,1,1,1,1,1,1,2.220446049257539e-16,-0,-0,4.139567858008657e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,537763332096,9.986833307e+17,1316669300000000,1000000000000000,2.993380791243052e+39,1000000000000000,1,5.779882587901525e-13,-1.228815996048038e+32,-1.228815996021727e+32,2.435079285050213e+21,-1.228815996072388e+32,1.228815996096739e+32,2.435079285050213e+21,-1.228815996072388e+32,-1.228815996048038e+32,1.228815996096739e+32,0,-1.228815996021727e+32,-1,118698803249.8925,1,1,1,1
79,1.3166693,0,0,6371988.944186902,0,0,-14.51080852278209,988.9441869016737,-14.51080852278209,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,1.922962652140285e-16,-16,1.333336000000002,1.333335999069441,-0,0,4.222162243380696e-17,0.9999999993040003,8.450265226963472e-13,33.51038865893445,4,25.13274122871834,1,1,1,30,8,1.570092468294297e-16,-5031024788254508,-5031024788254508,-1.006327707905805e+16,3.885780580016661e-16,5.551115109067314e-16,5.961187103823042e-16,5.356278893661161e-16,0.9994656628923819,0.5882352939858064,1,1,1,1,1,1,2.220446049259554e-16,-0,-0,6.328519322839266e-07,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,537763332096,9.98666664e+17,1333336000000000,1000000000000000,1.400423272774487e+39,1000000000000000,1,8.450265226963472e-13,1.228815995995333e+32,2.457631992043371e+32,1.22881599602688e+32,-3.154652793655836e+21,1.228815996058426e+32,1.22881599602688e+32,-3.154652793655836e+21,1.228815995995333e+32,1.228815996058426e+32,0,2.457631992043371e+32,1,237419234957.4516,1,1,1,1
80,1.333336,0,0,6371988.700953744,0,0,-14.67711195662994,988.7009537443519,-14.67711195662994,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080006,-1.000000002783999,1,1.922962644361625e-16,-16,1.350002700000002,1.350002699057839,-0,0,2.888964407067646e-17,0.9999999993040003,1.513886651191912e-12,33.92926851717113,4,25.13274122871834,1,1,1,30,8,1.570092464334904e-16,-3474080345601194,-3474080345601194,-1.819406157856387e+16,3.885780580018952e-16,5.551115108702043e-16,5.961187102258395e-16,5.356278493627745e-16,0.9994656628923919,0.5882352939393674,1,1,1,1,1,1,2.220446049261677e-16,-0,-0,-9.978185928206432,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,537763332096,9.986499973e+17,1350002700000000,1000000000000000,4.363281983921177e+38,1000000000000000,1,1.513886651191912e-12,1.228815995995059e+32,-2.747195772696003e+19,1.228815996026934e+32,-3.187517624232093e+21,1.228815996058809e+32,1.228815996026934e+32,-3.187517624232093e+21,1.228815995995059e+32,1.228815996058809e+32,0,-2.747330772966003e+19,-1,244727018723.5987,1,1,1,1
81,1.3500027,0,0,6371988.454948856,0,0,-14.84341538439045,988.4549488564953,-14.84341538439045,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080004,-1.000000002783999,1,1.922962647396017e-16,-16,1.366669400000002,1.366669399046238,-0,0,8.659590229618619e-18,0.9999999993040002,3.967687685396676e-12,34.34814837540781,4,25.13274122871834,1,1,1,30,8,1.005349703936593e-15,-4.276982211341896e+27,-4.276982211341896e+27,-4.27698221138896e+27,1.387778776453793e-15,1.554312229507654e-15,1.842996714544537e-15,1.782505819247886e-15,0.997334012605823,0.5283018867731181,1,1,1,1,1,1,-1.554312229528778e-15,-0,-0,-9.978185159410829,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,537763332096,9.986333306e+17,1366669400000000,1000000000000000,6.352212833855878e+37,1000000000000000,1,3.967687685396676e-12,1.228815995994726e+32,-3.327259404701322e+19,1.228815996026998e+32,-3.227234931331568e+21,1.228815996059271e+32,1.228815996026998e+32,-3.227234931331568e+21,1.228815995994726e+32,1.228815996059271e+32,0,-3.327396071641322e+19,-1,562426970337.8164,1,1,1,1
82,1.3666694,0,0,6371988.206172239,0,0,-15.00971883228424,988.2061722390354,-15.00971883228424,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080004,-1.000000002783999,1,1.922963044586879e-16,-16,1.383336100000002,1.383336099034637,0,-0,7.741067505055212e-17,0.9999999993040002,3.542174880519153e-11,34.7670282336445,4,25.13274122871834,1,1,1,30,8,1.005349704319494e-15,-4.276982211350322e+27,-4.276982211350322e+27,-4.276982211774221e+27,1.387778776458297e-15,1.554312229728742e-15,1.842996714819902e-15,1.782505862052704e-15,0.9973340126058177,0.5283018868077558,1,1,1,1,1,1,-1.554312229539467e-15,-0,-0,-9.978181371384595,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,537763332096,9.986166639e+17,1383336100000000,1000000000000000,7.970030845061727e+35,1000000000000000,1,3.542174880519153e-11,-6.144079980136404e+32,-7.37289597613113e+32,1.228815996001447e+32,-7.37289597613785e+32,8.601711972139297e+32,1.228815996001447e+32,-7.37289597613785e+32,-6.144079980136404e+32,8.601711972139297e+32,0,-7.37289597613113e+32,-1,549764202565.0568,1,1,1,1
83,1.3833361,0,0,6371987.954021041,0,0,-15.2866143653648,987.9540210412815,-15.2866143653648,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080004,-1.000000002783999,1,1.236292069526349e-15,0,1.400002800000002,1.400002799023035,0,-0,6.817980437454093e-16,0.9999999993040002,3.571270346650499e-11,35.18590809188117,4,25.13274122871834,1,1,1,30,8,1.005349733579977e-15,-4.276982211425612e+27,-4.276982211425612e+27,-4.276982211784611e+27,1.221245323408894e-15,1.387778771597929e-15,1.958998787100172e-15,1.898512478416648e-15,0.9968025200152518,0.5319148938302527,1,1,1,1,1,1,-1.554312229557638e-15,-0,-0,-9.978192508706108,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,537763332096,9.985999972e+17,1400002800000000,1000000000000000,7.840694716232266e+35,1000000000000000,1,3.571270346650499e-11,-7.372895976158669e+32,-1.228815996022264e+32,0,-7.372895976158669e+32,7.372895976158669e+32,0,-7.372895976158669e+32,-7.372895976158669e+32,7.372895976158669e+32,0,-1.228815996022264e+32,-1,457384261.6392828,1,1,1,1
84,1.4000028,0,0,6371987.696471898,0,0,-15.61922129783071,987.6964718978852,-15.61922129783071,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986080004,-1.000000002783999,1,1.236292042035877e-15,0,1.416669500000002,1.416669499011434,0,-0,1.982907967202546e-16,0.9999999993040002,3.967665864674056e-12,35.60478795011785,4,25.13274122871834,1,1,1,30,8,1.005349706418648e-15,-4.276982211365922e+27,-4.276982211365922e+27,-4.276982211390995e+27,1.221245323383637e-15,1.387778775659832e-15,1.958998763775657e-15,1.898508255765328e-15,0.9968025200152542,0.5319148935539469,1,1,1,1,1,1,-1.554312229534489e-15,-0,-0,-19.95637558728574,0.5,1.078506214484181e+20,1.078506213733542e+20,143685.8917825987,0,1.078506213733542e+20,537763332096,9.985833305e+17,1416669500000000,1000000000000000,6.35228270377948e+37,1000000000000000,1,3.967665864674056e-12,-7.372895976158334e+32,3.343472363359856e+19,0,-7.372895976158334e+32,7.372895976158334e+32,0,-7.372895976158334e+32,-7.372895976158334e+32,7.372895976158334e+32,0,3.343330696409856e+19,0.9999152611822324,16538440.99492866,1,1,1,1
85,1.4166695,0,0,6371987.433379294,0,0,-15.95182821149464,987.4333792943507,-15.95182821149464,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079999,-1.000000002784001,1,1.236292039077191e-15,-16,1.433336200000002,1.433336198999833,0,-0,1.35476270084707e-16,0.999999999304,1.513676789003323e-12,36.02366780835454,4,25.13274122871834,1,1,1,30,8,1.00534970508097e-15,4.276982211323421e+27,4.276982211323421e+27,4.276982211321388e+27,1.387778776453364e-15,1.221245323337281e-15,1.842996715210409e-15,1.903487820782379e-15,0.9973340126058472,0.4680851064022741,0,0,0,0,0,0,1.554312229527762e-15,-0,-0,-19.95637481810781,0.5,1.078506214484181e+20,1.078506213733542e+20,167633.5404130318,0,1.078506213733542e+20,537763332096,9.985666638e+17,1433336200000000,1000000000000000,4.364491953434542e+38,1000000000000000,1,1.513676789003323e-12,-7.372895976158909e+32,-5.750196004226649e+19,0,-7.372895976158909e+32,7.372895976158909e+32,0,-7.372895976158909e+32,-7.372895976158909e+32,7.372895976158909e+32,0,-5.75033933784665e+19,-1,30968103.15554911,1,1,1,1
86,1.4333362,0,0,6371987.164743231,0,0,-16.28443511769155,987.1647432306781,-16.28443511769155,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079999,-1.000000002784001,1,1.236292038034523e-15,0,1.450002900000002,1.450002898988231,0,0,1.105433317976172e-16,0.999999999304,8.449306798404515e-13,36.44254766659122,4,25.13274122871834,1,1,1,30,8,1.005349704690235e-15,4.276982211326395e+27,4.276982211326395e+27,4.276982211329806e+27,1.387778776453763e-15,1.221245323356415e-15,1.842996714985701e-15,1.903487750458261e-15,0.9973340126058367,0.4680851064045879,0,0,0,0,0,0,1.554312229528709e-15,-0,-0,-19.95637446370404,0.5,1.078506214484181e+20,1.078506213733542e+20,167633.5404130318,0,1.078506213733542e+20,537763332096,9.985499971e+17,1450002900000000,1000000000000000,1.400740998669962e+39,1000000000000000,1,8.449306798404515e-13,6.144079980079253e+32,1.351697595623816e+33,7.372895976134394e+32,-1.22881599605514e+32,8.601711972189533e+32,7.372895976134394e+32,-1.22881599605514e+32,6.144079980079253e+32,8.601711972189533e+32,0,1.351697595623816e+33,1,55928714.53241563,1,1,1,1
87,1.4500029,0,0,6371986.891791308,0,0,-16.45988524313658,986.8917913082987,-16.45988524313658,engineered_metric,saucer,0,0,0,0,0,80,80,0,0,-0.9999999986079999,-1.000000002784001,1,1.236292037588542e-15,0,1.466669600000002,1.46666959897663,0,0,9.641290350015099e-17,0.999999999304,5.779465495978661e-13,36.8614275248279,4,25.13274122871834,1,1,1,30,8,1.005349704504864e-15,4.276982211328148e+27,4.276982211328148e+27,4.276982211333236e+27,1.387778776453599e-15,1.221245323477752e-15,1.898507866109784e-15,1.958998868242038e-15,0.9973340126058329,0.4680851064045725,0,0,0,0,0,0,1.554312229529225e-15,-0,-0,-19.95637424482306,0.5,1.078506214484181e+20,1.078506213733542e+20,167633.5404130318,0,1.078506213733542e+20,537763332096,9.985333304e+17,1466669600000000,1000000000000000,2.993812858880554e+39,1000000000000000,1,5.779465495978661e-13,6.144079980078647e+32,-6.060043658589739e+19,7.372895976134479e+32,-1.228815996055832e+32,8.601711972190312e+32,7.372895976134479e+32,-1.228815996055832e+32,6.144079980078647e+32,8.601711972190312e+32,0,-6.060190325549739e+19,-1,53525530.6892644,1,1,1,1
